artist_name,album_name,track_number,song_id,song_name,line_number,section_name,line,section_artist
Spice Girls,Spice,7,709833,Who Do You Think You Are,13,Verse 2,You're swelling out in the wrong direction,Posh
Spice Girls,Spice,7,709833,Who Do You Think You Are,13,Verse 2,You're swelling out in the wrong direction,Scary
Spice Girls,Spice,7,709833,Who Do You Think You Are,14,Verse 2,"You've got the bug, superstar you've been bitten",Posh
Spice Girls,Spice,7,709833,Who Do You Think You Are,14,Verse 2,"You've got the bug, superstar you've been bitten",Scary
Spice Girls,Spice,7,709833,Who Do You Think You Are,15,Verse 2,Your trumpet's blowing for far too long,Posh
Spice Girls,Spice,7,709833,Who Do You Think You Are,15,Verse 2,Your trumpet's blowing for far too long,Scary
Spice Girls,Spice,7,709833,Who Do You Think You Are,16,Verse 2,"Climbing the snake up the ladder, but you're wrong",Posh
Spice Girls,Spice,7,709833,Who Do You Think You Are,16,Verse 2,"Climbing the snake up the ladder, but you're wrong",Scary
Spice Girls,Spice,7,709833,Who Do You Think You Are,17,Pre-Chorus,(I said-a) Who do you think you are?,Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,17,Pre-Chorus,(I said-a) Who do you think you are?,All
Spice Girls,Spice,7,709833,Who Do You Think You Are,18,Pre-Chorus,"(Do you think you are?) oh, oh, oh",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,18,Pre-Chorus,"(Do you think you are?) oh, oh, oh",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,19,Pre-Chorus,"(I said-a) Who, some kind of superstar?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,19,Pre-Chorus,"(I said-a) Who, some kind of superstar?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,20,Pre-Chorus,"(You have got to) oh, oh, oh",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,20,Pre-Chorus,"(You have got to) oh, oh, oh",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,21,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,22,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,23,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,24,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,25,Bridge,"You have got to reach on up, never lose your soul",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,26,Bridge,"You have got to reach on up, never lose control",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,27,Pre-Chorus,(I said-a) Who do you think you are?,Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,27,Pre-Chorus,(I said-a) Who do you think you are?,All
Spice Girls,Spice,7,709833,Who Do You Think You Are,28,Pre-Chorus,"(Do you think you are?) oh, oh, oh",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,28,Pre-Chorus,"(Do you think you are?) oh, oh, oh",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,29,Pre-Chorus,"(I said-a) Who, some kind of superstar?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,29,Pre-Chorus,"(I said-a) Who, some kind of superstar?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,30,Pre-Chorus,"(You have got to) oh, oh, oh",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,30,Pre-Chorus,"(You have got to) oh, oh, oh",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,31,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,32,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,33,Chorus,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,34,Chorus,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,35,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,35,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,36,Outro,"(Swing it, shake it, move it, make it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,36,Outro,"(Swing it, shake it, move it, make it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,37,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,37,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,38,Outro,"(Trust it, use it, prove it, groove it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,38,Outro,"(Trust it, use it, prove it, groove it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,39,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,39,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,40,Outro,"(Swing it, shake it, move it, make it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,40,Outro,"(Swing it, shake it, move it, make it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,41,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,41,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,42,Outro,"(Trust it, use it, prove it, groove it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,42,Outro,"(Trust it, use it, prove it, groove it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,43,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,43,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,44,Outro,"(Swing it, shake it, move it, make it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,44,Outro,"(Swing it, shake it, move it, make it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,45,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,45,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,46,Outro,"(Trust it, use it, prove it, groove it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,46,Outro,"(Trust it, use it, prove it, groove it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,47,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,47,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,48,Outro,"(Swing it, shake it, move it, make it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,48,Outro,"(Swing it, shake it, move it, make it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,49,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,49,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,50,Outro,"(Trust it, use it, prove it, groove it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,50,Outro,"(Trust it, use it, prove it, groove it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,51,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,51,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,52,Outro,"(Swing it, shake it, move it, make it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,52,Outro,"(Swing it, shake it, move it, make it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,53,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,53,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,54,Outro,"(Trust it, use it, prove it, groove it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,54,Outro,"(Trust it, use it, prove it, groove it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,55,Outro,"Swing it, shake it, move it, make it, who do you think you are?",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,55,Outro,"Swing it, shake it, move it, make it, who do you think you are?",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,56,Outro,"(Swing it, shake it, move it, make it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,56,Outro,"(Swing it, shake it, move it, make it)",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,57,Outro,"Trust it, use it, prove it, groove it, show me how good you are",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,57,Outro,"Trust it, use it, prove it, groove it, show me how good you are",Sporty
Spice Girls,Spice,7,709833,Who Do You Think You Are,58,Outro,"(Trust it, use it, prove it, groove it)",All
Spice Girls,Spice,7,709833,Who Do You Think You Are,58,Outro,"(Trust it, use it, prove it, groove it)",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,1,Intro,"Ah, yeah",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,2,Intro,"Oh, yeah",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,3,Chorus,"We've got something kinda funny goin' on (we got it, yeah hey)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,3,Chorus,"We've got something kinda funny goin' on (we got it, yeah hey)",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,4,Chorus,We've got something kinda funny goin' on,All
Spice Girls,Spice,8,2102551,Something Kinda Funny,4,Chorus,We've got something kinda funny goin' on,Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,5,Verse 1,"Wherever you're going, high or low",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,5,Verse 1,"Wherever you're going, high or low",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,5,Verse 1,"Wherever you're going, high or low",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,6,Verse 1,Remember to sure enjoy the show,Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,6,Verse 1,Remember to sure enjoy the show,Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,6,Verse 1,Remember to sure enjoy the show,Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,7,Verse 1,So climb aboard my journey deep inside,Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,7,Verse 1,So climb aboard my journey deep inside,Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,7,Verse 1,So climb aboard my journey deep inside,Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,8,Verse 1,Better late than dead on time,Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,8,Verse 1,Better late than dead on time,Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,8,Verse 1,Better late than dead on time,Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,9,Pre-Chorus 1,"Ooh, it's you I know that I have got to feed, yeah, yeah",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,9,Pre-Chorus 1,"Ooh, it's you I know that I have got to feed, yeah, yeah",Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,10,Pre-Chorus 1,"Ooh, don't take from me more than you really need",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,10,Pre-Chorus 1,"Ooh, don't take from me more than you really need",Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,11,Pre-Chorus 1,More than you really need,Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,11,Pre-Chorus 1,More than you really need,Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,12,Chorus,We've got something kinda funny goin' on (we got it),All
Spice Girls,Spice,8,2102551,Something Kinda Funny,12,Chorus,We've got something kinda funny goin' on (we got it),Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,12,Chorus,We've got something kinda funny goin' on (we got it),Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,13,Chorus,"We've got something kinda funny goin' on (we got it, oh)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,13,Chorus,"We've got something kinda funny goin' on (we got it, oh)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,13,Chorus,"We've got something kinda funny goin' on (we got it, oh)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,14,Verse 2,Happiness is just a state of your mind,Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,14,Verse 2,Happiness is just a state of your mind,Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,15,Verse 2,"Keep searching, who knows what you may find",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,15,Verse 2,"Keep searching, who knows what you may find",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,16,Verse 2,"Rules are for fools, and fool's paradise is hard to find",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,16,Verse 2,"Rules are for fools, and fool's paradise is hard to find",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,17,Verse 2,Play my game or get left behind,Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,17,Verse 2,Play my game or get left behind,Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,18,Pre-Chorus 2,"Ooh, it's you I know that I have got to feed, yeah, yeah",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,18,Pre-Chorus 2,"Ooh, it's you I know that I have got to feed, yeah, yeah",Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,19,Pre-Chorus 2,"Ooh, take from me what you feel that you need",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,19,Pre-Chorus 2,"Ooh, take from me what you feel that you need",Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,20,Pre-Chorus 2,You feel that you need,Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,20,Pre-Chorus 2,You feel that you need,Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,21,Chorus,We've got something kinda funny goin' on (we got it),All
Spice Girls,Spice,8,2102551,Something Kinda Funny,21,Chorus,We've got something kinda funny goin' on (we got it),Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,21,Chorus,We've got something kinda funny goin' on (we got it),Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,22,Chorus,"We've got something kinda funny goin' on (we got it, oh)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,22,Chorus,"We've got something kinda funny goin' on (we got it, oh)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,22,Chorus,"We've got something kinda funny goin' on (we got it, oh)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,23,Bridge,"You've got it, you've got it, hey-yay-yay, hey-yay-yay",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,23,Bridge,"You've got it, you've got it, hey-yay-yay, hey-yay-yay",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,23,Bridge,"You've got it, you've got it, hey-yay-yay, hey-yay-yay",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,24,Bridge,"You've got it, you've got it, hey-yay-yay-yay-hey",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,24,Bridge,"You've got it, you've got it, hey-yay-yay-yay-hey",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,24,Bridge,"You've got it, you've got it, hey-yay-yay-yay-hey",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,25,Bridge,"You've got it, you've got it, hey-yay-yay, eh eh, hey-yay-yay, hey-yay-yay, eh eh eh eh (oh)",Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,25,Bridge,"You've got it, you've got it, hey-yay-yay, eh eh, hey-yay-yay, hey-yay-yay, eh eh eh eh (oh)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,25,Bridge,"You've got it, you've got it, hey-yay-yay, eh eh, hey-yay-yay, hey-yay-yay, eh eh eh eh (oh)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,26,Bridge,Feelin' kinda funny (hey),Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,26,Bridge,Feelin' kinda funny (hey),Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,26,Bridge,Feelin' kinda funny (hey),Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,27,Bridge,"Feelin' kinda queasy (hey-yay-yay, hey-yay-yay)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,27,Bridge,"Feelin' kinda queasy (hey-yay-yay, hey-yay-yay)",Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,27,Bridge,"Feelin' kinda queasy (hey-yay-yay, hey-yay-yay)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,28,Bridge,I ain't that easy (eh eh eh eh),Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,28,Bridge,I ain't that easy (eh eh eh eh),Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,28,Bridge,I ain't that easy (eh eh eh eh),Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,29,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (something kinda funny)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,29,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (something kinda funny)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,29,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (something kinda funny)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,29,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (something kinda funny)",Ginger
Spice Girls,Spice,8,2102551,Something Kinda Funny,30,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (we got it, we got it, oh)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,30,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (we got it, we got it, oh)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,30,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (we got it, we got it, oh)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,30,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (we got it, we got it, oh)",Ginger
Spice Girls,Spice,8,2102551,Something Kinda Funny,31,Chorus,"We've got something kinda funny goin' on (something kinda funny) (we got it, we got it)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,31,Chorus,"We've got something kinda funny goin' on (something kinda funny) (we got it, we got it)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,31,Chorus,"We've got something kinda funny goin' on (something kinda funny) (we got it, we got it)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,31,Chorus,"We've got something kinda funny goin' on (something kinda funny) (we got it, we got it)",Ginger
Spice Girls,Spice,8,2102551,Something Kinda Funny,32,Chorus,"We've got something kinda funny goin' on (ooh, ooh yeah) (we got it, we got it) (there's something kinda funny)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,32,Chorus,"We've got something kinda funny goin' on (ooh, ooh yeah) (we got it, we got it) (there's something kinda funny)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,32,Chorus,"We've got something kinda funny goin' on (ooh, ooh yeah) (we got it, we got it) (there's something kinda funny)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,32,Chorus,"We've got something kinda funny goin' on (ooh, ooh yeah) (we got it, we got it) (there's something kinda funny)",Ginger
Spice Girls,Spice,8,2102551,Something Kinda Funny,33,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (there's something kinda funny) (we got it goin' on)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,33,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (there's something kinda funny) (we got it goin' on)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,33,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (there's something kinda funny) (we got it goin' on)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,33,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (there's something kinda funny) (we got it goin' on)",Ginger
Spice Girls,Spice,8,2102551,Something Kinda Funny,34,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (I got it, you got it, oh, we got it goin' on)",All
Spice Girls,Spice,8,2102551,Something Kinda Funny,34,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (I got it, you got it, oh, we got it goin' on)",Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,34,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (I got it, you got it, oh, we got it goin' on)",Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,34,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (I got it, you got it, oh, we got it goin' on)",Ginger
Spice Girls,Spice,9,2102530,Naked,1,Verse 1,Naïvety and childlike left behind,Ginger
Spice Girls,Spice,9,2102530,Naked,2,Verse 1,Deprived of the goodness of mankind,Ginger
Spice Girls,Spice,9,2102530,Naked,3,Verse 1,Past encounters have made her strong,Ginger
Spice Girls,Spice,9,2102530,Naked,4,Verse 1,Strong enough to carry on and on,Ginger
Spice Girls,Spice,9,2102530,Naked,5,Pre-Chorus,Undress you with her eyes,Baby
Spice Girls,Spice,9,2102530,Naked,5,Pre-Chorus,Undress you with her eyes,Scary
Spice Girls,Spice,9,2102530,Naked,6,Pre-Chorus,Uncover the truth from the lies,Baby
Spice Girls,Spice,9,2102530,Naked,6,Pre-Chorus,Uncover the truth from the lies,Scary
Spice Girls,Spice,9,2102530,Naked,7,Pre-Chorus,Strip you down don't need to care,Baby
Spice Girls,Spice,9,2102530,Naked,7,Pre-Chorus,Strip you down don't need to care,Scary
Spice Girls,Spice,9,2102530,Naked,8,Pre-Chorus,Lights are low exposed and bare,Baby
Spice Girls,Spice,9,2102530,Naked,8,Pre-Chorus,Lights are low exposed and bare,Scary
Spice Girls,Spice,9,2102530,Naked,9,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,9,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,9,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,10,Chorus,Nothing but a smile upon her face,Baby
Spice Girls,Spice,9,2102530,Naked,10,Chorus,Nothing but a smile upon her face,Sporty
Spice Girls,Spice,9,2102530,Naked,10,Chorus,Nothing but a smile upon her face,Posh
Spice Girls,Spice,9,2102530,Naked,11,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,11,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,11,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,12,Chorus,"She wants to play seek and hide, no one to hide behind",Baby
Spice Girls,Spice,9,2102530,Naked,12,Chorus,"She wants to play seek and hide, no one to hide behind",Sporty
Spice Girls,Spice,9,2102530,Naked,12,Chorus,"She wants to play seek and hide, no one to hide behind",Posh
Spice Girls,Spice,9,2102530,Naked,13,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,13,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,13,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,14,Chorus,This child has fallen from grace,Baby
Spice Girls,Spice,9,2102530,Naked,14,Chorus,This child has fallen from grace,Sporty
Spice Girls,Spice,9,2102530,Naked,14,Chorus,This child has fallen from grace,Posh
Spice Girls,Spice,9,2102530,Naked,15,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,15,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,15,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,16,Chorus,Don't be afraid to stare she's only naked,Baby
Spice Girls,Spice,9,2102530,Naked,16,Chorus,Don't be afraid to stare she's only naked,Sporty
Spice Girls,Spice,9,2102530,Naked,16,Chorus,Don't be afraid to stare she's only naked,Posh
Spice Girls,Spice,9,2102530,Naked,17,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,17,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,17,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,18,Verse 2,She knows exactly what to do with men like you,Ginger
Spice Girls,Spice,9,2102530,Naked,19,Verse 2,Inside out in her mind there's no doubt where you're coming from,Ginger
Spice Girls,Spice,9,2102530,Naked,20,Verse 2,The mystery will turn you on,Ginger
Spice Girls,Spice,9,2102530,Naked,21,Pre-Chorus,Undress you with her eyes,Baby
Spice Girls,Spice,9,2102530,Naked,21,Pre-Chorus,Undress you with her eyes,Scary
Spice Girls,Spice,9,2102530,Naked,22,Pre-Chorus,Uncover the truth from the lies,Baby
Spice Girls,Spice,9,2102530,Naked,22,Pre-Chorus,Uncover the truth from the lies,Scary
Spice Girls,Spice,9,2102530,Naked,23,Pre-Chorus,Strip you down don't need to care,Baby
Spice Girls,Spice,9,2102530,Naked,23,Pre-Chorus,Strip you down don't need to care,Scary
Spice Girls,Spice,9,2102530,Naked,24,Pre-Chorus,Lights are low exposed and bare,Baby
Spice Girls,Spice,9,2102530,Naked,24,Pre-Chorus,Lights are low exposed and bare,Scary
Spice Girls,Spice,9,2102530,Naked,25,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,25,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,25,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,26,Chorus,Nothing but a smile upon her face,Baby
Spice Girls,Spice,9,2102530,Naked,26,Chorus,Nothing but a smile upon her face,Sporty
Spice Girls,Spice,9,2102530,Naked,26,Chorus,Nothing but a smile upon her face,Posh
Spice Girls,Spice,9,2102530,Naked,27,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,27,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,27,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,28,Chorus,"She wants to play seek and hide, no one to hide behind",Baby
Spice Girls,Spice,9,2102530,Naked,28,Chorus,"She wants to play seek and hide, no one to hide behind",Sporty
Spice Girls,Spice,9,2102530,Naked,28,Chorus,"She wants to play seek and hide, no one to hide behind",Posh
Spice Girls,Spice,9,2102530,Naked,29,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,29,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,29,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,30,Chorus,This child has fallen from grace,Baby
Spice Girls,Spice,9,2102530,Naked,30,Chorus,This child has fallen from grace,Sporty
Spice Girls,Spice,9,2102530,Naked,30,Chorus,This child has fallen from grace,Posh
Spice Girls,Spice,9,2102530,Naked,31,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,31,Chorus,Naked,Sporty
Spice Girls,Spice,9,2102530,Naked,31,Chorus,Naked,Posh
Spice Girls,Spice,9,2102530,Naked,32,Chorus,Don't be afraid to stare she's only naked,Baby
Spice Girls,Spice,9,2102530,Naked,32,Chorus,Don't be afraid to stare she's only naked,Sporty
Spice Girls,Spice,9,2102530,Naked,32,Chorus,Don't be afraid to stare she's only naked,Posh
Spice Girls,Spice,9,2102530,Naked,33,Chorus,Naked,Baby
Spice Girls,Spice,9,2102530,Naked,33,Chorus,Naked,Sporty
